StockCode,total_orders,total_sales,maximum_sales,minimum_sales,mean_sales,median_sales,sales_figure,maximum_figure,minimum_figure,mean_figure,median_figure,cus_count,max_order_cus,mean_order_cus,median_order_cus,refund_ratio,max_order_gap,min_order_gap
21883,92,1353,144,-1,14.70652174,12,571.77,27.36,-0.19,6.214891304,7.8,81,3,1.135802469,1,0.000738552,34,0
21884,43,1005,288,1,23.37209302,12,311.01,54.72,0.65,7.232790698,4.56,42,2,1.023809524,1,0,29,0
21888,284,1545,144,-4,5.440140845,4,5695.71,540,-15,20.0553169,15,211,11,1.345971564,1,0.004510309,14,0
21889,440,5466,288,-24,12.42272727,12,6819.9,360,-30,15.49977273,15,321,11,1.370716511,1,0.004734159,13,0
21890,176,1041,100,-1,5.914772727,4.5,3149.97,312,-3.25,17.89755682,16.81,137,5,1.284671533,1,0.003827751,20,0
21891,339,7320,720,-12,21.59292035,12,9215.3,900,-17.4,27.18377581,15,252,8,1.345238095,1,0.005840011,16,0
21892,297,2717,144,-12,9.148148148,8,3400.82,152.64,-15,11.45057239,12.5,230,11,1.291304348,1,0.004761905,14,0
21894,72,471,24,1,6.541666667,3,604.48,30,1.25,8.395555556,4.335,55,7,1.309090909,1,0,40,0
21895,1,1,1,1,1,1,4.25,4.25,4.25,4.25,4.25,1,1,1,1,0,0,0
21896,95,944,432,-2,9.936842105,2,2148.75,1036.8,-4.2,22.61842105,4.2,80,4,1.1875,1,0.005268704,39,0
21897,2,402,342,60,201,201,1250.82,1097.82,153,625.41,625.41,1,2,2,2,0,34,0
21898,7,445,378,1,63.57142857,2,1423.03,1213.38,2.95,203.29,5.9,6,2,1.166666667,1,0,34,0
21899,221,2497,576,-18,11.29864253,3,1560.91,305.28,-11.7,7.062941176,1.95,148,9,1.493243243,1,0.016929134,26,0
21900,266,3019,576,-4,11.34962406,3.5,1918.83,305.28,-2.6,7.213646617,2.6,166,15,1.602409639,1,0.001653439,20,0
21901,237,1682,48,-9,7.097046414,3,1099.3,31.2,-5.85,4.638396624,1.95,142,14,1.669014085,1,0.005322295,20,0
21902,166,1875,576,-8,11.29518072,4,1150.73,305.28,-5.2,6.932108434,2.6,114,6,1.456140351,1,0.00424854,33,0
21903,151,1055,144,-12,6.986754967,3,2209.06,266.4,-25.2,14.62953642,6.3,110,10,1.372727273,1,0.012172285,18,0
21904,25,51,12,1,2.04,1,107.1,25.2,2.1,4.284,2.1,21,4,1.19047619,1,0,34,0
21905,110,613,60,1,5.572727273,2,650.53,47.4,0.79,5.913909091,2.815,84,6,1.30952381,1,0,21,0
21906,98,462,114,-11,4.714285714,2,3079.06,812.82,-74.25,31.41897959,13.5,70,5,1.4,1,0.035490605,19,0
21907,324,2205,48,-12,6.805555556,4,4568.56,88.8,-25.2,14.10049383,8.4,204,9,1.588235294,1,0.005861136,15,0
21908,368,3387,384,-12,9.203804348,4,6689.39,568.32,-25.2,18.17769022,8.4,214,9,1.719626168,1,0.007617931,15,0
21910,8,36,12,1,4.5,1.5,59.4,19.8,1.65,7.425,2.475,8,1,1,1,0,41,0
21911,21,93,12,-12,4.428571429,2,153.45,19.8,-19.8,7.307142857,3.3,18,3,1.166666667,1,0.114285714,20,0
21912,256,1295,144,1,5.05859375,4,4532.74,377.28,3.75,17.70601563,15,191,17,1.340314136,1,0,12,0
21913,89,297,24,-2,3.337078652,3,1112.53,81.36,-7.5,12.50033708,11.25,70,7,1.271428571,1,0.01,40,0
21914,480,6950,240,-24,14.47916667,12,8598.27,254.4,-30,17.9130625,15,284,13,1.690140845,1,0.005153163,15,0
21915,573,19790,2100,-12,34.53752182,12,22525.48,2226,-15,39.31148342,15,349,15,1.641833811,1,0.003173324,15,0
21916,244,4278,576,-24,17.53278689,6,1734.2,207.36,-10.08,7.107377049,2.52,151,15,1.61589404,1,0.005578801,18,0
21917,182,4020,288,-12,22.08791209,12,1621.74,120.96,-5.04,8.910659341,5.04,128,19,1.421875,1,0.003223407,16,0
21918,274,6913,576,-12,25.22992701,12,2770.65,207.36,-5.04,10.11186131,5.04,185,7,1.481081081,1,0.002309136,13,0
21922,165,753,60,1,4.563636364,2,5625.71,417,7.95,34.09521212,15.9,110,6,1.5,1,0,23,0
21925,68,393,12,-2,5.779411765,3.5,491.25,15,-2.5,7.224264706,4.375,37,26,1.837837838,1,0.015037594,48,0
21926,61,392,40,-12,6.426229508,4,482.4,42.4,-15,7.908196721,5,35,18,1.742857143,1,0.034482759,21,0
21927,105,572,40,-12,5.447619048,4,707.4,42.4,-15,6.737142857,5,41,53,2.56097561,1,0.063829787,48,0
21928,546,9146,500,-100,16.75091575,10,17035.59,825,-179,31.20071429,19.5,262,15,2.083969466,1,0.028468239,15,0
21929,603,9483,400,-100,15.72636816,10,17697.89,660,-179,29.34973466,19.5,306,16,1.970588235,1,0.022874807,17,0
21930,466,5426,100,-1,11.64377682,10,10352.99,179,-2.08,22.21671674,19.5,213,20,2.187793427,1,0.000552588,14,0
21931,775,10882,200,-100,14.04129032,10,20602.32,348,-179,26.58363871,19.5,327,22,2.370030581,1,0.029692376,15,0
21932,325,2393,150,-30,7.363076923,5,4239.85,247.5,-49.5,13.04569231,8.25,214,9,1.518691589,1,0.013602638,32,0
21933,292,2366,150,-1,8.102739726,5,4222.45,247.5,-1.65,14.46044521,8.85,195,9,1.497435897,1,0.001266357,25,0
21934,140,1257,100,1,8.978571429,10,2034.05,145,1.65,14.52892857,16.5,83,23,1.686746988,1,0,18,0
21935,199,1731,100,-1,8.698492462,5,2771.61,145,-1.65,13.92768844,8.25,118,38,1.686440678,1,0.000577367,14,0
21936,394,3668,250,-19,9.30964467,5,10102.9,637.5,-56.05,25.64187817,14.75,219,16,1.799086758,1,0.015037594,15,0
21937,212,1571,100,-5,7.410377358,5,4374.45,255,-14.75,20.63419811,14.75,146,5,1.452054795,1,0.010081916,155,0
21942,23,144,24,-12,6.260869565,2,122.4,20.4,-10.2,5.32173913,1.7,13,8,1.769230769,1,0.076923077,59,0
21943,10,57,12,1,5.7,2,48.45,10.2,0.85,4.845,1.7,7,3,1.428571429,1,0,111,0
21944,28,190,24,1,6.785714286,2.5,161.5,20.4,0.85,5.767857143,2.125,19,6,1.473684211,1,0,60,0
21945,29,224,24,1,7.724137931,12,190.4,20.4,0.85,6.565517241,10.2,26,2,1.115384615,1,0,58,0
21946,10,67,12,1,6.7,7,56.95,10.2,0.85,5.695,5.95,7,3,1.428571429,1,0,88,0
21947,85,593,120,1,6.976470588,2,739.02,127.2,1.25,8.694352941,3.75,62,7,1.370967742,1,0,39,0
21948,55,415,72,1,7.545454545,2,535.69,90,1.25,9.739818182,2.5,37,6,1.486486486,1,0,33,0
21949,57,611,120,1,10.71929825,6,721.78,127.2,1.25,12.66280702,7.5,45,4,1.266666667,1,0,96,0
21955,156,1147,300,1,7.352564103,2,6548.31,1374,7.95,41.97634615,15.9,108,7,1.444444444,1,0,16,0
21967,175,5138,2160,1,29.36,12,1495.32,540,0.29,8.544685714,4.68,127,8,1.377952756,1,0,14,0
21972,41,290,36,-1,7.073170732,4,420.5,52.2,-1.45,10.25609756,5.8,37,2,1.108108108,1,0.006849315,36,0
21973,31,158,48,-1,5.096774194,2,229.1,69.6,-1.45,7.390322581,2.9,26,5,1.192307692,1,0.006289308,42,0
21974,228,1919,144,-12,8.416666667,12,2766.98,180,-17.4,12.13587719,17.4,173,7,1.317919075,1,0.030808081,22,0
21975,558,11964,720,-24,21.44086022,5.5,5841.37,288,-13.2,10.46840502,3.3,288,54,1.9375,1,0.00589946,12,0
21976,281,4855,240,-24,17.27758007,4,2450.83,100.8,-13.2,8.721814947,2.2,176,28,1.596590909,1,0.005937756,14,0
21977,670,23946,2700,-24,35.74029851,24,11453.4,1134,-13.2,17.09462687,13.2,404,14,1.658415842,1,0.004200108,14,0
21980,249,6341,432,-72,25.46586345,24,1941.93,138.24,-20.88,7.798915663,6.96,192,6,1.296875,1,0.01491378,20,0
21981,190,5247,432,-7,27.61578947,24,1493.77,108,-2.73,7.861947368,6.96,140,8,1.357142857,1,0.001332318,17,0
21982,263,7250,1296,-1,27.56653992,12,2043.5,285.12,-0.39,7.769961977,4.68,178,14,1.47752809,1,0.000137912,13,0
21983,121,2150,144,-24,17.76859504,12,686.22,56.16,-6.96,5.671239669,4.68,96,7,1.260416667,1,0.011039558,27,0
21984,159,3252,432,-24,20.45283019,12,984.12,108,-6.96,6.189433962,4.68,122,9,1.303278689,1,0.007326007,20,0
21985,351,8482,1296,1,24.16524217,12,2515.04,285.12,0.29,7.165356125,4.68,261,11,1.344827586,1,0,12,0
21986,153,3957,1296,1,25.8627451,12,1118.87,285.12,0.29,7.312875817,4.68,116,6,1.318965517,1,0,23,0
21987,152,2023,216,-12,13.30921053,9,1237.19,114.48,-7.8,8.139407895,5.85,105,6,1.447619048,1,0.006385069,15,0
21988,147,2180,192,1,14.82993197,12,1651.4,122.88,0.85,11.23401361,10.2,101,7,1.455445545,1,0,15,0
21989,207,2049,192,1,9.898550725,5,1659.09,138.24,0.85,8.014927536,4.25,128,9,1.6171875,1,0,14,0
21990,176,1169,72,-12,6.642045455,3,1666.82,90,-15,9.470568182,5,124,15,1.419354839,1,0.010160881,43,0
21991,97,435,12,-12,4.484536082,2,626.9,17.7,-15,6.462886598,2.95,78,10,1.243589744,1,0.026845638,79,0
21992,216,1163,48,1,5.384259259,3,1658.69,60,1.25,7.67912037,3.75,160,9,1.35,1,0,28,0
21993,198,1273,60,-12,6.429292929,3,1798.03,75,-15,9.080959596,5.9,142,11,1.394366197,1,0.009338521,49,0
22021,66,350,24,1,5.303030303,6,577.5,39.6,1.65,8.75,9.9,60,3,1.1,1,0,21,0
22023,86,1119,36,-12,13.01162791,12,471.21,15.12,-5.04,5.479186047,5.04,70,4,1.228571429,1,0.01061008,21,0
22024,129,2267,144,-12,17.57364341,12,913.04,51.84,-5.04,7.077829457,5.04,88,6,1.465909091,1,0.005265467,22,0
22025,89,1752,144,-12,19.68539326,12,696.96,51.84,-5.04,7.831011236,5.04,72,4,1.236111111,1,0.006802721,26,0
22026,101,1548,72,-12,15.32673267,12,637.2,25.92,-5.04,6.308910891,5.04,71,8,1.422535211,1,0.007692308,22,0
22027,259,3913,144,-144,15.10810811,12,1605.59,51.84,-51.84,6.199189189,5.04,176,9,1.471590909,1,0.038338658,27,0
22028,185,2867,72,-12,15.4972973,12,1183.33,25.92,-5.04,6.396378378,5.04,124,9,1.491935484,1,0.004168114,18,0
22029,385,7497,240,-12,19.47272727,12,2991.15,86.4,-5.04,7.769220779,5.04,231,14,1.666666667,1,0.001598082,16,0
22030,240,5292,600,12,22.05,12,2093.04,216,5.04,8.721,5.04,175,7,1.371428571,1,0,57,0
22031,31,327,24,-12,10.5483871,12,143.49,10.08,-5.04,4.628709677,5.04,26,4,1.192307692,1,0.03539823,38,0
22032,31,361,12,1,11.64516129,12,151.62,5.04,0.42,4.890967742,5.04,28,2,1.107142857,1,0,51,0
22033,21,336,48,12,16,12,141.12,20.16,5.04,6.72,5.04,20,2,1.05,1,0,50,0
22034,2,-9,3,-12,-4.5,-4.5,-3.78,1.26,-5.04,-1.89,-1.89,2,1,1,1,4,31,0
22035,88,1406,72,1,15.97727273,12,574.06,25.92,0.83,6.523409091,5.04,65,3,1.353846154,1,0,21,0
22037,250,3507,72,1,14.028,12,1460.8,30.24,0.42,5.8432,5.04,166,6,1.506024096,1,0,27,0
22038,18,450,25,25,25,25,189,10.5,10.5,10.5,10.5,18,1,1,1,0,49,0
22039,8,225,100,-25,28.125,25,94.5,42,-10.5,11.8125,10.5,6,3,1.333333333,1,0.1,108,0
22040,28,725,50,25,25.89285714,25,304.5,21,10.5,10.875,10.5,27,2,1.037037037,1,0,48,0
22041,196,3761,180,-7,19.18877551,6,8311.87,378,-15.3,42.4075,15.3,73,37,2.684931507,1,0.003708609,14,0
22042,22,300,24,-12,13.63636364,12,126,10.08,-5.04,5.727272727,5.04,20,3,1.1,1,0.038461538,117,0
22043,41,1140,144,12,27.80487805,24,268.68,51.84,2.28,6.553170732,4.56,39,2,1.051282051,1,0,196,0
22044,36,816,48,12,22.66666667,24,196.44,10.08,2.28,5.456666667,4.56,35,2,1.028571429,1,0,223,0
22045,203,6302,400,-25,31.04433498,25,2578.84,144,-10.5,12.70364532,10.5,143,8,1.41958042,1,0.007871537,17,0
22046,74,2141,200,-25,28.93243243,25,883.22,68,-10.5,11.93540541,10.5,60,6,1.233333333,1,0.015632184,21,0
22047,106,3325,200,-25,31.36792453,25,1352.5,72,-10.5,12.75943396,10.5,92,3,1.152173913,1,0.007462687,18,0
22048,32,925,200,-25,28.90625,25,372.5,68,-10.5,11.640625,10.5,31,2,1.032258065,1,0.026315789,36,0
22049,33,1000,75,-25,30.3030303,25,264.75,31.5,-10.5,8.022727273,4.75,27,3,1.222222222,1,0.024390244,214,0
22050,40,1175,200,-25,29.375,25,477.5,68,-10.5,11.9375,10.5,36,2,1.111111111,1,0.020833333,37,0
22051,40,1000,25,25,25,25,420,10.5,10.5,10.5,10.5,36,2,1.111111111,1,0,45,0
22052,24,546,25,-25,22.75,25,229.32,10.5,-10.5,9.555,10.5,22,3,1.090909091,1,0.043782837,93,0
22053,26,4236,3906,1,162.9230769,10,3596.42,3202.92,1.25,138.3238462,12.5,23,3,1.130434783,1,0,64,0
22055,133,960,96,-8,7.218045113,4,1511.95,139.2,-13.2,11.36804511,6.6,86,7,1.546511628,1,0.023397762,22,0
22057,47,360,60,-36,7.659574468,4,516.96,75,-53.64,10.99914894,5.96,34,8,1.382352941,1,0.104477612,52,0
22059,135,1225,96,-9,9.074074074,6,1744.61,120,-13.41,12.92303704,8.94,67,14,2.014925373,1,0.017642342,19,0
22060,43,217,24,-6,5.046511628,4,1031.75,102,-23.7,23.99418605,19.9,32,3,1.34375,1,0.068669528,27,0
22061,129,329,32,-2,2.550387597,2,3066.58,217.28,-17,23.77193798,19.9,79,11,1.632911392,1,0.046376812,17,0
22062,63,589,90,-6,9.349206349,3,598.91,74.7,-4.98,9.506507937,2.49,44,5,1.431818182,1,0.010084034,32,0
22063,84,339,42,-2,4.035714286,2,954.45,107.1,-5.9,11.3625,5.9,48,8,1.75,1,0.014534884,29,0
22064,179,1178,48,-13,6.581005587,4,1931.34,69.6,-21.45,10.78960894,6.6,81,15,2.209876543,1,0.029654036,16,0
22065,176,5928,1200,-6,33.68181818,12,2674.22,468,-5.8,15.19443182,6.02,128,5,1.375,1,0.003697479,108,0
22066,140,2227,96,-4,15.90714286,6,1027.19,37.44,-1.56,7.337071429,2.9,99,5,1.414141414,1,0.002240143,19,0
22067,49,331,36,-3,6.755102041,4,539.75,52.2,-4.35,11.01530612,6.6,30,8,1.633333333,1,0.017804154,28,0
22068,71,256,42,-12,3.605633803,2,422.4,69.3,-19.8,5.949295775,3.3,49,5,1.448979592,1,0.048327138,36,0
22069,32,123,12,1,3.84375,2,202.95,19.8,1.65,6.3421875,3.3,21,4,1.523809524,1,0,62,0
22070,89,575,234,-234,6.460674157,3,1686.64,122.04,-122.04,18.95101124,11.25,63,7,1.412698413,1,0.339839265,43,0
22071,76,417,244,-244,5.486842105,2,1088.29,122.04,-122,14.31960526,7.5,61,5,1.245901639,1,0.406827881,36,0
22072,138,588,24,-6,4.260869565,4,2170.44,81.36,-22.5,15.72782609,15,79,9,1.746835443,1,0.031301483,18,0
22073,51,288,32,-10,5.647058824,4,1029.6,108.48,-37.5,20.18823529,15,38,4,1.342105263,1,0.04,28,0
22074,66,819,96,-12,12.40909091,6.5,680.35,40.32,-19.8,10.30833333,8.75,51,13,1.294117647,1,0.014440433,84,0
22075,96,1067,144,-12,11.11458333,4,1722.31,208.8,-19.8,17.94072917,6.6,74,9,1.297297297,1,0.011121409,71,0
22076,96,709,24,1,7.385416667,5,1152.65,39.6,1.25,12.00677083,7.05,81,11,1.185185185,1,0,33,0
22077,737,8310,288,-12,11.27544098,12,14406.12,475.2,-19.8,19.54697422,19.8,407,21,1.810810811,1,0.004074784,12,0
22078,148,1260,120,1,8.513513514,5,2526,222,2.1,17.06756757,10.5,102,6,1.450980392,1,0,87,0
22079,227,1618,120,-10,7.127753304,5,2662.1,174,-16.5,11.72731278,8.25,184,7,1.233695652,1,0.018203883,21,0
22080,126,1115,120,-10,8.849206349,5,1791.75,174,-16.5,14.2202381,8.25,111,2,1.135135135,1,0.008888889,172,0
22081,87,551,24,-10,6.333333333,10,915.71,39.6,-16.5,10.5254023,16.5,70,8,1.242857143,1,0.017825312,24,0
22082,340,2429,120,-10,7.144117647,5,3989.37,174,-16.5,11.73344118,8.25,242,7,1.404958678,1,0.008166599,14,0
22083,428,4095,120,-36,9.567757009,6,11412.13,306,-106.2,26.66385514,17.7,287,8,1.491289199,1,0.011347175,13,0
22084,383,4841,330,-36,12.63968668,6,13281.75,841.5,-106.2,34.67819843,17.7,278,10,1.377697842,1,0.008398197,20,0
22085,73,504,80,1,6.904109589,3,1406.8,204,2.95,19.27123288,8.85,61,3,1.196721311,1,0,25,0
22086,925,13771,1020,-120,14.88756757,6,37644.01,2601,-306,40.69622703,17.7,593,14,1.559865093,1,0.031847582,63,0
22087,269,3657,160,-18,13.59479554,6,9904.55,408,-53.1,36.81988848,17.7,154,20,1.746753247,1,0.020358961,184,0
22088,174,1642,80,-40,9.436781609,6,4533.9,204,-102,26.05689655,17.7,115,9,1.513043478,1,0.032979976,22,0
22089,183,1208,40,1,6.601092896,6,3380.8,102,0,18.47431694,17.7,142,5,1.288732394,1,0,22,0
22090,568,6725,160,-40,11.83978873,6,18282.79,408,-102,32.18801056,17.7,321,31,1.769470405,1,0.010592909,14,0
22091,132,1931,360,-7,14.62878788,3,911.31,140.4,-8.75,6.903863636,1.56,95,6,1.389473684,1,0.003611971,27,0
22092,87,661,36,1,7.597701149,2,309.61,15.12,0.39,3.558735632,0.78,73,4,1.191780822,1,0,54,0
22093,154,1759,360,-12,11.42207792,2.5,769.53,140.4,-15,4.996948052,1.25,111,5,1.387387387,1,0.006775833,45,0
22094,150,1965,360,-36,13.1,2,871.04,140.4,-15,5.806933333,1.25,112,5,1.339285714,1,0.032019704,24,0
22095,112,1430,252,-8,12.76785714,2,1284.21,315,-10,11.46616071,1.25,70,12,1.6,1,0.006254343,32,0
22096,115,1134,432,-6,9.860869565,2,474.78,168.48,-2.34,4.128521739,0.78,87,4,1.32183908,1,0.005263158,40,0
22097,147,1358,360,-10,9.238095238,2,601.86,140.4,-3.9,4.094285714,1.17,100,11,1.47,1,0.007309942,36,0
22098,148,1832,360,-36,12.37837838,3,857.97,140.4,-14.04,5.797094595,1.56,95,4,1.557894737,1,0.033245383,26,0
22099,126,1380,360,-9,10.95238095,2,690.14,140.4,-11.25,5.477301587,1.25,92,5,1.369565217,1,0.006479482,32,0
22100,38,620,144,1,16.31578947,1,263.3,56.16,0.39,6.928947368,1.25,34,3,1.117647059,1,0,76,0
22101,24,507,324,-324,21.125,6,492.66,126.36,-126.36,20.5275,12.6,20,3,1.2,1,0.389891697,61,0
22102,19,813,720,-720,42.78947368,6,434.25,280.8,-280.8,22.85526316,9.9,13,3,1.461538462,1,0.469667319,61,0
22103,20,683,468,-468,34.15,6,512.43,182.52,-182.52,25.6215,9.9,13,3,1.538461538,1,0.413733906,49,0
22104,12,151,96,1,12.58333333,5.5,120.07,40.32,1.45,10.00583333,7.975,9,4,1.333333333,1,0,78,0
22105,11,266,240,-240,24.18181818,4,338.5,228,-228,30.77272727,17,9,3,1.222222222,1,0.4743083,96,0
22106,13,163,120,-120,12.53846154,4,414.65,150,-150,31.89615385,23.8,8,3,1.625,1.5,0.426056338,57,0
22107,67,210,13,-8,3.134328358,3,764.99,45,-30,11.41776119,9.87,41,13,1.634146341,1,0.086956522,40,0
22108,22,70,8,1,3.181818182,2.5,191.46,16.45,3.29,8.702727273,8.685,13,10,1.692307692,1,0,91,0
22109,152,1216,144,-24,8,4,4389.29,488.16,-81.36,28.87690789,15,95,9,1.6,1,0.026421137,22,0
22110,157,569,36,-2,3.624203822,2,1439.66,75.6,-5.1,9.169808917,5.1,115,6,1.365217391,1,0.003502627,48,0
22111,625,3760,496,-72,6.016,3,17862.8,2529.6,-306,28.58048,14.85,417,10,1.498800959,1,0.032175032,16,0
22112,666,4612,96,-24,6.924924925,3,21147.56,408,-102,31.75309309,14.85,376,14,1.771276596,1,0.017050298,13,0
22113,513,3012,250,-12,5.871345029,4,11583.23,830,-45,22.57939571,15,333,9,1.540540541,1,0.008884501,23,0
22114,478,3378,288,-24,7.066945607,4,13976.08,1468.8,-90,29.23866109,17,313,11,1.52715655,1,0.00996483,168,0
22115,176,1424,120,1,8.090909091,5.5,1650.72,94.8,0.79,9.379090909,8.85,144,3,1.222222222,1,0,16,0
22116,87,486,48,-12,5.586206897,2,476.82,37.92,-10.2,5.480689655,2.95,64,4,1.359375,1,0.024096386,46,0
22117,70,1285,500,1,18.35714286,2,3787.75,1600,2.95,54.11071429,5.9,57,3,1.228070175,1,0,24,0
22118,63,130,18,1,2.063492063,2,637.58,76.5,4.95,10.12031746,9.9,52,4,1.211538462,1,0,46,0
22119,91,211,12,-1,2.318681319,2,1459.21,76.2,-6.95,16.03527473,13.9,68,4,1.338235294,1,0.004716981,54,0
22120,170,488,20,-9,2.870588235,3,4687.37,202.6,-89.55,27.57276471,29.85,120,10,1.416666667,1,0.024,21,0
22121,112,326,48,-1,2.910714286,2,1889.24,261.6,-5.95,16.86821429,11.9,93,4,1.204301075,1,0.003058104,69,0
22123,60,336,12,1,5.6,3,703.18,23.4,1.95,11.71966667,7.8,50,5,1.2,1,0,47,0
22124,18,31,4,1,1.722222222,1,84.1,9.84,2.46,4.672222222,2.95,9,8,2,1,0,22,0
22125,1,4,4,4,4,4,23.8,23.8,23.8,23.8,23.8,1,1,1,1,0,0,0
22127,21,402,120,6,19.14285714,12,479.7,127.2,7.5,22.84285714,15,20,2,1.05,1,0,21,0
22128,74,1715,240,-12,23.17567568,12,2025.19,254.4,-15,27.36743243,15,62,4,1.193548387,1,0.008097166,23,0
22129,36,991,240,2,27.52777778,12,788.1,172.8,4.92,21.89166667,10.2,33,2,1.090909091,1,0,54,0
22130,87,1307,144,-144,15.02298851,12,1110.95,103.68,-103.68,12.76954023,10.2,76,4,1.144736842,1,0.099241902,114,0
22131,187,1865,216,-1,9.973262032,3,3315.13,356.4,-1.95,17.72796791,5.85,114,8,1.640350877,1,0.000535906,17,0
22132,80,904,96,-12,11.3,9,743.44,69.12,-10.2,9.293,7.65,57,10,1.403508772,1,0.013100437,25,0
22133,57,684,96,1,12,12,570.48,69.12,0.85,10.00842105,10.2,39,8,1.461538462,1,0,47,0
22134,54,333,48,1,6.166666667,3,143.14,20.16,0.42,2.650740741,1.26,27,20,2,1,0,31,0
22135,47,248,24,1,5.276595745,3,109.08,10.08,0.42,2.320851064,1.26,21,17,2.238095238,1,0,39,0
22136,54,333,96,-1,6.166666667,2,530.45,139.2,-1.45,9.823148148,3.3,37,7,1.459459459,1,0.002994012,32,0
22137,11,68,24,1,6.181818182,4,191,61.2,2.95,17.36363636,11.8,9,3,1.222222222,1,0,72,0
22138,856,4462,416,-6,5.212616822,3,21446.4,2121.6,-29.7,25.05420561,14.85,573,24,1.493891798,1,0.015011038,12,0
22139,807,4038,96,-14,5.003717472,3,19425.64,408,-59.5,24.07142503,14.85,474,15,1.702531646,1,0.010051483,14,0
22141,339,2351,100,-6,6.935103245,6,4815.79,185,-12.6,14.20587021,12.6,243,9,1.395061728,1,0.003391267,143,0
22142,315,2939,160,-10,9.33015873,6,4143.15,200,-14.5,13.15285714,8.7,249,9,1.265060241,1,0.003728814,155,0
22144,409,3200,120,-30,7.82396088,6,6557.03,222,-63,16.03185819,12.6,303,12,1.349834983,1,0.013563502,115,0
22145,1,30,30,30,30,30,63,63,63,63,63,1,1,1,1,0,0,0
22146,1,1,1,1,1,1,1.95,1.95,1.95,1.95,1.95,1,1,1,1,0,0,0
22147,460,5217,840,-840,11.34130435,10,7163.05,1050,-1050,15.57184783,14.5,287,7,1.602787456,1,0.143912045,12,0
22148,166,1792,200,-12,10.79518072,6,3314.4,330,-23.4,19.96626506,11.7,147,3,1.129251701,1,0.008301051,56,0
22149,482,5267,600,-600,10.92738589,6,10408.09,1110,-1110,21.59354772,12.6,337,7,1.430267062,1,0.105772496,23,0
22150,389,2709,120,-6,6.964010283,6,5080.39,198,-11.7,13.06012853,11.7,277,8,1.40433213,1,0.004044118,17,0
22151,290,13652,864,-432,47.07586207,24,5459.61,311.04,-155.52,18.82624138,10.08,169,9,1.715976331,1,0.061202035,19,0
22152,97,2317,432,-3,23.88659794,24,953.27,155.52,-1.26,9.827525773,10.08,68,8,1.426470588,1,0.001723395,34,0
22153,83,2172,288,-48,26.1686747,10,892.08,103.68,-20.16,10.74795181,4.2,57,4,1.456140351,1,0.030789826,162,0
22154,109,3298,432,-3,30.25688073,12,1359.24,155.52,-1.26,12.47009174,5.04,81,5,1.345679012,1,0.002118003,180,0
22155,88,2042,255,-48,23.20454545,10,857.64,107.1,-20.16,9.745909091,4.2,61,5,1.442622951,1,0.022966507,188,0
22156,168,1696,72,-36,10.0952381,6,1437.05,61.2,-30.6,8.553869048,5.1,104,11,1.615384615,1,0.058300944,21,0
22157,11,212,48,1,19.27272727,24,180.2,40.8,0.85,16.38181818,20.4,11,1,1,1,0,229,0
22158,265,2743,256,-8,10.3509434,8,7737.57,652.8,-23.6,29.19837736,23.6,195,5,1.358974359,1,0.009031792,33,0
22161,172,3977,384,-24,23.12209302,24,825.79,72.96,-4.56,4.801104651,4.56,117,7,1.47008547,1,0.0059985,54,0
22162,31,97,16,-8,3.129032258,2,280.25,47.2,-23.6,9.040322581,5.9,21,4,1.476190476,1,0.101851852,57,0
22163,52,589,48,-24,11.32692308,6,551.71,37.92,-18.96,10.60980769,9.165,40,4,1.3,1,0.040716612,56,0
22164,12,71,24,1,5.916666667,6,209.45,70.8,2.95,17.45416667,17.7,11,2,1.090909091,1,0,150,0
22165,29,77,24,-1,2.655172414,1,722.55,129,-12.75,24.91551724,12.75,19,6,1.526315789,1,0.012820513,54,0
22166,17,23,5,-2,1.352941176,1,182.85,39.75,-15.9,10.75588235,7.95,12,3,1.416666667,1,0.115384615,59,0
22167,62,115,24,-2,1.85483871,1,990.3,94.8,-19.9,15.97258065,9.95,40,5,1.55,1,0.041666667,52,0
22168,85,127,12,-2,1.494117647,2,1060.8,91.8,-17,12.48,17,71,4,1.197183099,1,0.092857143,20,0
22169,291,991,104,-8,3.405498282,2,7742.59,586.56,-61.2,26.60683849,17,164,13,1.774390244,1,0.029382958,12,0
22170,224,962,132,-12,4.294642857,4,5995.2,609.84,-71.4,26.76428571,27,140,13,1.6,1,0.019367992,12,0
22171,308,1574,204,-76,5.11038961,2,11103.53,1199.52,-581.4,36.05042208,17,167,12,1.844311377,1,0.065875371,14,0
22173,335,2002,64,-64,5.976119403,3,5835.6,176,-176,17.41970149,9.87,204,22,1.642156863,1,0.047120419,48,0
22174,174,2644,408,1,15.1954023,6,3930.44,510,1.65,22.58873563,9.9,102,14,1.705882353,1,0,17,0
22175,138,778,144,-1,5.637681159,5,2218.3,367.2,-2.95,16.07463768,14.75,85,7,1.623529412,1,0.002564103,23,0
22176,103,487,48,-1,4.72815534,6,1417.45,122.4,-2.95,13.76165049,17.7,62,5,1.661290323,1,0.00408998,23,0
22178,817,21057,960,-144,25.77356181,12,26417.06,864,-237.6,32.33422277,15,394,18,2.073604061,1,0.020331255,12,0
22179,178,715,72,-21,4.016853933,2,4599.99,428.4,-124.95,25.84264045,13.5,98,23,1.816326531,1,0.038978495,19,0
22180,144,283,12,-6,1.965277778,2,2768,102,-59.7,19.22222222,19.9,93,7,1.548387097,1,0.066006601,16,0
